TimeGenerated,ActionType,RemoteIP,RemotePort,RemoteUrl,Protocol,InitiatingProcessAccountName,InitiatingProcessFileName
"Sep 2, 2026 5:00:34 PM",InboundConnectionAccepted,138.68.237.131,44832,,Tcp,system,svchost.exe
"Sep 2, 2026 5:08:36 PM",InboundConnectionAccepted,18.116.101.220,34294,,Tcp,network service,svchost.exe
"Sep 2, 2026 5:08:43 PM",HttpConnectionInspected,10.2.0.23,3389,,Tcp,,
"Sep 2, 2026 5:48:26 PM",ConnectionSuccess,48.211.4.16,443,settings-win.data.microsoft.com,Tcp,system,taskhostw.exe
"Sep 2, 2026 5:48:51 PM",ConnectionSuccess,20.184.175.9,443,v10.events.data.microsoft.com,Tcp,system,svchost.exe
"Sep 2, 2026 6:07:04 PM",DnsConnectionInspected,168.63.129.16,53,,Udp,,
"Sep 2, 2026 6:07:04 PM",DnsConnectionInspected,168.63.129.16,53,,Udp,,
"Sep 2, 2026 6:06:03 PM",InboundInternetScanInspected,10.2.0.23,9060,,Udp,,
"Sep 2, 2026 6:06:51 PM",InboundConnectionAccepted,::ffff:91.231.89.74,49205,,Tcp,network service,mysqld.exe
"Sep 2, 2026 6:09:48 PM",InboundConnectionAccepted,94.26.88.29,53280,,Tcp,network service,svchost.exe
"Sep 2, 2026 6:31:33 PM",InboundConnectionAccepted,40.124.179.12,43012,,Tcp,network service,svchost.exe
"Sep 2, 2026 6:42:01 PM",SslConnectionInspected,10.2.0.23,3389,,Tcp,,
"Sep 2, 2026 7:08:09 PM",ConnectionSuccess,20.42.73.31,443,us-v20.events.endpoint.security.microsoft.com,Tcp,system,mpdefendercoreservice.exe
"Sep 2, 2026 7:28:26 PM",InboundConnectionAccepted,20.41.162.36,53785,,Tcp,local service,svchost.exe
"Sep 2, 2026 7:28:26 PM",InboundConnectionAccepted,20.41.162.36,53781,,Tcp,network service,svchost.exe
"Sep 2, 2026 7:27:01 PM",SslConnectionInspected,20.184.175.23,443,,Tcp,,
"Sep 2, 2026 7:10:30 AM",ConnectionAttempt,195.184.76.207,47812,,TcpV4,,
"Sep 2, 2026 7:10:37 AM",ConnectionSuccess,52.123.247.24,443,config.edge.skype.com,Tcp,system,microsoftedgeupdate.exe
"Sep 2, 2026 7:10:37 AM",ConnectionSuccess,135.232.92.34,443,msedge.api.cdp.microsoft.com,Tcp,system,microsoftedgeupdate.exe
"Sep 2, 2026 7:10:37 AM",DnsConnectionInspected,168.63.129.16,53,,Udp,,
"Sep 2, 2026 7:10:38 AM",DnsConnectionInspected,168.63.129.16,53,,Udp,,
"Sep 2, 2026 7:10:40 AM",ConnectionSuccess,72.145.35.105,443,geo.prod.do.dsp.mp.microsoft.com,Tcp,network service,svchost.exe
"Sep 2, 2026 7:10:37 AM",ConnectionAcknowledged,135.232.92.34,443,,TcpV4,,
"Sep 2, 2026 7:10:40 AM",ConnectionAcknowledged,72.145.35.105,443,,TcpV4,,
"Sep 2, 2026 7:10:40 AM",DnsConnectionInspected,168.63.129.16,53,,Udp,,
"Sep 2, 2026 7:10:40 AM",ConnectionAcknowledged,23.222.201.247,443,,TcpV4,,
"Sep 2, 2026 7:10:40 AM",DnsConnectionInspected,168.63.129.16,53,,Udp,,
"Sep 2, 2026 7:10:40 AM",SslConnectionInspected,72.145.35.105,443,,Tcp,,
"Sep 2, 2026 7:10:40 AM",SslConnectionInspected,23.222.201.247,443,,Tcp,,
"Sep 2, 2026 7:10:43 AM",DnsConnectionInspected,168.63.129.16,53,,Udp,,
"Sep 2, 2026 7:10:40 AM",DnsConnectionInspected,168.63.129.16,53,,Udp,,
"Sep 2, 2026 7:10:41 AM",ConnectionAttempt,154.16.44.222,41065,,TcpV4,,
"Sep 2, 2026 7:10:43 AM",DnsConnectionInspected,168.63.129.16,53,,Udp,,
"Sep 2, 2026 7:10:43 AM",DnsConnectionInspected,168.63.129.16,53,,Udp,,
"Sep 2, 2026 7:10:43 AM",DnsConnectionInspected,168.63.129.16,53,,Udp,,
"Sep 2, 2026 7:10:43 AM",SslConnectionInspected,72.154.7.99,443,,Tcp,,
"Sep 2, 2026 7:10:43 AM",SslConnectionInspected,72.154.7.16,443,,Tcp,,
"Sep 2, 2026 7:10:43 AM",SslConnectionInspected,72.154.7.101,443,,Tcp,,
"Sep 2, 2026 7:10:44 AM",ConnectionAttempt,5.252.83.196,55080,,TcpV4,,
"Sep 2, 2026 7:10:50 AM",ConnectionAttempt,85.217.149.61,33474,,TcpV4,,
"Sep 2, 2026 7:11:02 AM",ConnectionAttempt,85.217.140.15,44866,,TcpV4,,
"Sep 2, 2026 7:11:12 AM",ConnectionAttempt,130.12.180.246,39032,,TcpV4,,
"Sep 2, 2026 7:11:52 AM",ConnectionAttempt,85.217.149.71,42853,,TcpV4,,
"Sep 2, 2026 7:11:52 AM",ConnectionAttempt,85.217.140.42,36726,,TcpV4,,
"Sep 2, 2026 7:11:54 AM",ConnectionAttempt,85.217.140.5,51732,,TcpV4,,
"Sep 2, 2026 7:12:06 AM",ConnectionAttempt,91.196.152.35,59705,,TcpV4,,
"Sep 2, 2026 7:12:07 AM",ConnectionAttempt,85.217.140.50,42708,,TcpV4,,
"Sep 2, 2026 7:12:14 AM",ConnectionAttempt,85.217.140.44,37439,,TcpV4,,
"Sep 2, 2026 7:12:14 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 7:11:08 AM",ConnectionAttempt,79.124.58.198,41643,,TcpV4,,
"Sep 2, 2026 7:16:27 AM",SslConnectionInspected,52.168.117.175,443,,Tcp,,
"Sep 2, 2026 7:16:37 AM",ConnectionAttempt,79.124.60.218,59223,,TcpV4,,
"Sep 2, 2026 7:16:39 AM",ConnectionSuccess,20.190.190.195,443,login.live.com,Tcp,system,svchost.exe
"Sep 2, 2026 7:16:39 AM",ConnectionAcknowledged,20.190.190.195,443,,TcpV4,,
"Sep 2, 2026 7:16:39 AM",DnsConnectionInspected,168.63.129.16,53,,Udp,,
"Sep 2, 2026 7:16:39 AM",SslConnectionInspected,20.190.190.195,443,,Tcp,,
"Sep 2, 2026 7:16:39 AM",DnsConnectionInspected,168.63.129.16,53,,Udp,,
"Sep 2, 2026 7:16:42 AM",ConnectionSuccess,57.154.63.210,443,settings-win.data.microsoft.com,Tcp,system,taskhostw.exe
"Sep 2, 2026 7:16:43 AM",ConnectionAcknowledged,57.154.63.210,443,,TcpV4,,
"Sep 2, 2026 7:16:43 AM",SslConnectionInspected,57.154.63.210,443,,Tcp,,
"Sep 2, 2026 7:16:55 AM",ConnectionAttempt,43.228.157.10,18912,,TcpV4,,
"Sep 2, 2026 7:16:59 AM",ConnectionAttempt,85.217.149.60,51814,,TcpV4,,
"Sep 2, 2026 7:17:07 AM",ConnectionAttempt,104.155.24.114,54714,,TcpV4,,
"Sep 2, 2026 7:17:09 AM",ConnectionAttempt,85.217.149.66,60934,,TcpV4,,
"Sep 2, 2026 7:17:15 AM",InboundInternetScanInspected,10.2.0.23,8009,,Udp,,
"Sep 2, 2026 7:17:15 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 7:17:17 AM",ConnectionAttempt,130.12.180.246,35897,,TcpV4,,
"Sep 2, 2026 7:17:21 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 7:17:25 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 7:17:29 AM",ConnectionAttempt,65.49.1.221,38141,,TcpV4,,
"Sep 2, 2026 7:17:29 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 7:17:31 AM",ConnectionAttempt,31.132.90.3,42611,,TcpV4,,
"Sep 2, 2026 7:17:31 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 7:17:33 AM",ConnectionAttempt,85.217.149.67,41796,,TcpV4,,
"Sep 2, 2026 7:17:33 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 7:17:37 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 7:17:37 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 7:17:37 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 7:17:45 AM",ConnectionAttempt,85.217.140.9,44640,,TcpV4,,
"Sep 2, 2026 7:17:59 AM",ConnectionAttempt,45.133.173.43,65230,,TcpV4,,
"Sep 2, 2026 7:17:59 AM",ConnectionAttempt,85.217.140.8,40636,,TcpV4,,
"Sep 2, 2026 7:18:05 AM",ConnectionAttempt,51.158.205.47,61000,,TcpV4,,
"Sep 2, 2026 7:18:19 AM",ConnectionAttempt,45.56.85.254,37220,,TcpV4,,
"Sep 2, 2026 7:18:19 AM",ConnectionAttempt,130.12.180.246,51482,,TcpV4,,
"Sep 2, 2026 7:18:21 AM",ConnectionAttempt,85.217.149.65,34652,,TcpV4,,
"Sep 2, 2026 7:18:25 AM",ConnectionAttempt,45.148.10.230,46983,,TcpV4,,
"Sep 2, 2026 7:33:05 AM",ConnectionSuccess,172.215.188.232,443,settings-win.data.microsoft.com,Tcp,system,compattelrunner.exe
"Sep 2, 2026 7:33:06 AM",ConnectionAttempt,85.217.140.44,44372,,TcpV4,,
"Sep 2, 2026 7:33:12 AM",ConnectionAttempt,64.62.156.126,60514,,TcpV4,,
"Sep 2, 2026 7:33:14 AM",ConnectionAttempt,18.190.15.50,61234,,TcpV4,,
"Sep 2, 2026 7:33:16 AM",ConnectionAttempt,5.252.83.58,47156,,TcpV4,,
"Sep 2, 2026 7:33:29 AM",ConnectionAttempt,2.57.17.164,57339,,TcpV4,,
"Sep 2, 2026 7:33:45 AM",ConnectionAttempt,85.217.140.47,50570,,TcpV4,,
"Sep 2, 2026 7:34:07 AM",ConnectionAttempt,18.217.208.51,61234,,TcpV4,,
"Sep 2, 2026 7:34:03 AM",ConnectionAttempt,85.217.140.35,54706,,TcpV4,,
"Sep 2, 2026 7:34:07 AM",ConnectionAttempt,154.16.44.215,62679,,TcpV4,,
"Sep 2, 2026 7:34:19 AM",ConnectionAttempt,192.161.49.2,34561,,TcpV4,,
"Sep 2, 2026 7:34:15 AM",ConnectionAttempt,193.163.125.131,55752,,TcpV4,,
"Sep 2, 2026 7:34:19 AM",ConnectionAttempt,130.12.180.246,65085,,TcpV4,,
"Sep 2, 2026 7:34:21 AM",ConnectionAttempt,2.57.17.26,52185,,TcpV4,,
"Sep 2, 2026 7:34:19 AM",ConnectionAttempt,85.217.149.45,35685,,TcpV4,,
"Sep 2, 2026 7:34:55 AM",DnsConnectionInspected,10.2.0.23,53,,Udp,,
"Sep 2, 2026 7:34:57 AM",ConnectionAttempt,79.124.62.178,51978,,TcpV4,,
"Sep 2, 2026 7:35:13 AM",ConnectionAttempt,79.124.59.186,41601,,TcpV4,,
"Sep 2, 2026 7:35:21 AM",ConnectionAttempt,216.218.206.82,60683,,TcpV4,,
"Sep 2, 2026 7:35:31 AM",ConnectionAttempt,52.207.196.234,61234,,TcpV4,,
"Sep 2, 2026 7:35:49 AM",ConnectionAttempt,139.59.147.107,42220,,TcpV4,,
"Sep 2, 2026 7:36:01 AM",ConnectionAttempt,111.92.153.195,20475,,TcpV4,,
"Sep 2, 2026 7:36:01 AM",ConnectionAttempt,85.217.149.58,57276,,TcpV4,,
"Sep 2, 2026 7:36:11 AM",ConnectionAttempt,45.82.76.122,37390,,TcpV4,,
"Sep 2, 2026 7:36:23 AM",ConnectionAttempt,130.12.180.246,58352,,TcpV4,,
"Sep 2, 2026 7:36:19 AM",ConnectionAttempt,193.163.125.122,59371,,TcpV4,,
"Sep 2, 2026 7:36:25 AM",ConnectionAttempt,193.163.125.128,46907,,TcpV4,,
"Sep 2, 2026 7:36:31 AM",ConnectionAttempt,5.252.83.214,46814,,TcpV4,,
"Sep 2, 2026 7:36:35 AM",ConnectionAttempt,85.217.140.15,48792,,TcpV4,,
"Sep 2, 2026 7:36:37 AM",ConnectionAttempt,185.242.226.9,45705,,TcpV4,,
"Sep 2, 2026 7:42:47 AM",ConnectionAttempt,85.217.140.26,39963,,TcpV4,,
"Sep 2, 2026 7:42:49 AM",ConnectionAttempt,112.94.253.105,64915,,TcpV4,,
"Sep 2, 2026 7:42:47 AM",SslConnectionInspected,13.89.179.15,443,,Tcp,,
"Sep 2, 2026 7:43:47 AM",ConnectionAttempt,85.217.140.8,33754,,TcpV4,,
"Sep 2, 2026 7:43:47 AM",ConnectionAttempt,173.255.223.103,46432,,TcpV4,,
"Sep 2, 2026 7:43:15 AM",ConnectionAttempt,79.124.59.106,41602,,TcpV4,,
"Sep 2, 2026 7:43:37 AM",ConnectionAttempt,91.196.152.195,3000,,TcpV4,,
"Sep 2, 2026 7:43:53 AM",ConnectionAttempt,79.124.62.178,51978,,TcpV4,,
"Sep 2, 2026 7:44:11 AM",ConnectionAttempt,138.226.239.11,48450,,TcpV4,,
"Sep 2, 2026 7:44:09 AM",ConnectionAttempt,85.217.149.60,53351,,TcpV4,,
"Sep 2, 2026 7:44:33 AM",ConnectionAttempt,79.124.40.162,41636,,TcpV4,,
"Sep 2, 2026 7:44:07 AM",ConnectionAttempt,193.163.125.126,45678,,TcpV4,,
"Sep 2, 2026 7:43:51 AM",ConnectionAttempt,130.12.180.246,44751,,TcpV4,,
"Sep 2, 2026 7:44:31 AM",ConnectionAttempt,85.217.149.52,42537,,TcpV4,,
"Sep 2, 2026 7:44:29 AM",ConnectionAttempt,85.217.140.22,52639,,TcpV4,,
"Sep 2, 2026 7:44:37 AM",ConnectionAttempt,172.169.250.24,60025,,TcpV4,,
"Sep 2, 2026 7:43:25 AM",ConnectionAttempt,195.184.76.21,3000,,TcpV4,,
"Sep 2, 2026 7:51:21 AM",ConnectionAttempt,79.124.49.90,59127,,TcpV4,,
"Sep 2, 2026 7:51:09 AM",ConnectionAttempt,138.226.239.11,48450,,TcpV4,,
"Sep 2, 2026 7:51:11 AM",ConnectionAttempt,5.252.83.214,25614,,TcpV4,,
"Sep 2, 2026 7:51:19 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 7:51:31 AM",ConnectionAttempt,80.94.95.245,41650,,TcpV4,,
"Sep 2, 2026 7:51:25 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 7:51:35 AM",ConnectionAttempt,66.132.224.16,12475,,TcpV4,,
"Sep 2, 2026 7:51:41 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 7:51:55 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 7:51:55 AM",ConnectionAttempt,34.228.104.231,61234,,TcpV4,,
"Sep 2, 2026 7:52:19 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 7:52:11 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 7:52:21 AM",ConnectionAttempt,35.233.109.164,54728,,TcpV4,,
"Sep 2, 2026 7:51:41 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 7:52:19 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 7:52:25 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 7:52:23 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 7:52:21 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 7:52:23 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 7:52:21 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 7:51:51 AM",ConnectionAttempt,91.230.168.143,35202,,TcpV4,,
"Sep 2, 2026 7:51:47 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 7:52:19 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 7:52:35 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 7:52:35 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 7:52:35 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 7:52:35 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 7:52:35 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 7:52:35 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 7:52:41 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 7:52:43 AM",ConnectionAttempt,130.12.180.246,35637,,TcpV4,,
"Sep 2, 2026 7:53:09 AM",ConnectionAttempt,185.242.3.226,12389,,TcpV4,,
"Sep 2, 2026 7:53:35 AM",ConnectionAttempt,91.196.152.205,6587,,TcpV4,,
"Sep 2, 2026 7:54:00 AM",ConnectionAttempt,194.187.176.149,60043,,TcpV4,,
"Sep 2, 2026 7:54:22 AM",ConnectionAttempt,130.12.180.246,52859,,TcpV4,,
"Sep 2, 2026 7:53:29 AM",ConnectionAttempt,79.181.159.144,45718,,TcpV4,,
"Sep 2, 2026 7:53:23 AM",ConnectionAttempt,85.217.140.23,57611,,TcpV4,,
"Sep 2, 2026 7:54:04 AM",ConnectionAttempt,195.178.110.232,49936,,TcpV4,,
"Sep 2, 2026 7:54:18 AM",ConnectionAttempt,85.217.140.39,54611,,TcpV4,,
"Sep 2, 2026 7:53:29 AM",ConnectionAttempt,79.181.159.144,45721,,TcpV4,,
"Sep 2, 2026 7:53:49 AM",ConnectionAttempt,47.253.5.130,59508,,TcpV4,,
"Sep 2, 2026 8:08:37 AM",DnsConnectionInspected,168.63.129.16,53,,Udp,,
"Sep 2, 2026 8:09:36 AM",ConnectionAttempt,85.217.140.40,44019,,TcpV4,,
"Sep 2, 2026 8:09:24 AM",ConnectionAttempt,85.217.140.13,42096,,TcpV4,,
"Sep 2, 2026 8:09:20 AM",ConnectionAttempt,85.217.149.62,33600,,TcpV4,,
"Sep 2, 2026 8:09:15 AM",ConnectionAttempt,100.28.153.226,61234,,TcpV4,,
"Sep 2, 2026 8:10:00 AM",ConnectionAttempt,130.12.180.246,53600,,TcpV4,,
"Sep 2, 2026 8:09:34 AM",ConnectionAttempt,79.124.49.70,59108,,TcpV4,,
"Sep 2, 2026 8:09:40 AM",ConnectionAttempt,66.132.186.67,53822,,TcpV4,,
"Sep 2, 2026 8:09:50 AM",ConnectionAttempt,85.217.149.65,42693,,TcpV4,,
"Sep 2, 2026 8:10:16 AM",ConnectionAttempt,20.121.66.43,17405,,TcpV4,,
"Sep 2, 2026 8:10:44 AM",ConnectionAttempt,85.217.140.9,56784,,TcpV4,,
"Sep 2, 2026 8:09:52 AM",ConnectionAttempt,20.57.198.168,11344,,TcpV4,,
"Sep 2, 2026 8:10:18 AM",ConnectionAttempt,85.217.140.5,55279,,TcpV4,,
"Sep 2, 2026 8:10:50 AM",ConnectionAttempt,193.163.125.134,40368,,TcpV4,,
"Sep 2, 2026 8:11:12 AM",ConnectionAttempt,195.184.76.209,39487,,TcpV4,,
"Sep 2, 2026 8:10:30 AM",ConnectionAttempt,45.33.89.53,32879,,TcpV4,,
"Sep 2, 2026 8:09:20 AM",ConnectionAttempt,79.23.35.117,40673,,TcpV4,,
"Sep 2, 2026 8:17:36 AM",ConnectionAttempt,79.124.40.162,41636,,TcpV4,,
"Sep 2, 2026 8:17:24 AM",ConnectionAttempt,130.12.180.246,59135,,TcpV4,,
"Sep 2, 2026 8:18:18 AM",ConnectionAttempt,85.217.149.72,37870,,TcpV4,,
"Sep 2, 2026 8:18:04 AM",ConnectionAttempt,85.217.149.68,51730,,TcpV4,,
"Sep 2, 2026 8:18:08 AM",ConnectionAttempt,79.124.49.58,51195,,TcpV4,,
"Sep 2, 2026 8:18:48 AM",ConnectionAttempt,79.124.58.90,59225,,TcpV4,,
"Sep 2, 2026 8:18:34 AM",ConnectionAttempt,185.180.141.15,32939,,TcpV4,,
"Sep 2, 2026 8:18:18 AM",ConnectionAttempt,223.144.160.85,51315,,TcpV4,,
"Sep 2, 2026 8:18:20 AM",ConnectionAttempt,185.242.226.90,52541,,TcpV4,,
"Sep 2, 2026 8:18:42 AM",ConnectionAttempt,85.217.140.40,45776,,TcpV4,,
"Sep 2, 2026 8:19:08 AM",ConnectionAttempt,130.12.180.246,57719,,TcpV4,,
"Sep 2, 2026 8:19:08 AM",ConnectionAttempt,8.141.5.67,53085,,TcpV4,,
"Sep 2, 2026 8:19:04 AM",ConnectionAttempt,213.209.159.17,61000,,TcpV4,,
"Sep 2, 2026 8:18:54 AM",ConnectionAttempt,180.149.125.209,18407,,TcpV4,,
"Sep 2, 2026 8:19:10 AM",ConnectionAttempt,78.128.114.46,59058,,TcpV4,,
"Sep 2, 2026 8:19:18 AM",ConnectionAttempt,85.217.140.52,50966,,TcpV4,,
"Sep 2, 2026 8:21:47 AM",ConnectionSuccess,52.168.117.169,443,v10.events.data.microsoft.com,Tcp,system,svchost.exe
"Sep 2, 2026 8:21:31 AM",ConnectionAttempt,85.11.167.191,59008,,TcpV4,,
"Sep 2, 2026 8:21:47 AM",ConnectionSuccess,4.150.223.108,443,v20.events.data.microsoft.com,Tcp,system,svchost.exe
"Sep 2, 2026 8:21:27 AM",ConnectionAttempt,91.231.89.169,55729,,TcpV4,,
"Sep 2, 2026 8:22:01 AM",ConnectionAttempt,85.217.140.36,35456,,TcpV4,,
"Sep 2, 2026 8:22:09 AM",ConnectionAttempt,45.142.193.169,50859,,TcpV4,,
"Sep 2, 2026 8:21:31 AM",ConnectionAttempt,85.217.140.10,47829,,TcpV4,,
"Sep 2, 2026 8:22:23 AM",ConnectionAttempt,130.12.180.246,50349,,TcpV4,,
"Sep 2, 2026 8:22:43 AM",ConnectionAttempt,91.230.168.121,35978,,TcpV4,,
"Sep 2, 2026 8:22:43 AM",ConnectionAttempt,79.124.56.202,41602,,TcpV4,,
"Sep 2, 2026 8:22:27 AM",ConnectionAttempt,85.217.140.43,41493,,TcpV4,,
"Sep 2, 2026 8:22:43 AM",ConnectionAttempt,45.234.103.41,37618,,TcpV4,,
"Sep 2, 2026 8:22:49 AM",ConnectionAttempt,85.217.140.7,49390,,TcpV4,,
"Sep 2, 2026 8:22:57 AM",ConnectionAttempt,178.78.176.40,60001,,TcpV4,,
"Sep 2, 2026 8:23:05 AM",ConnectionAttempt,85.217.140.42,46983,,TcpV4,,
"Sep 2, 2026 8:23:11 AM",ConnectionAttempt,5.252.83.4,42590,,TcpV4,,
"Sep 2, 2026 8:23:13 AM",ConnectionAttempt,85.217.149.69,54905,,TcpV4,,
"Sep 2, 2026 8:22:57 AM",ConnectionAttempt,74.235.187.59,50117,,TcpV4,,
"Sep 2, 2026 8:23:23 AM",ConnectionAttempt,80.94.95.245,41650,,TcpV4,,
"Sep 2, 2026 8:23:25 AM",ConnectionAttempt,45.205.1.242,61058,,TcpV4,,
"Sep 2, 2026 8:23:25 AM",ConnectionAttempt,160.119.71.182,59866,,TcpV4,,
"Sep 2, 2026 8:23:29 AM",ConnectionAttempt,85.217.140.15,41046,,TcpV4,,
"Sep 2, 2026 8:23:29 AM",ConnectionAttempt,185.136.15.10,48410,,TcpV4,,
"Sep 2, 2026 8:23:41 AM",ConnectionAttempt,66.132.186.93,36578,,TcpV4,,
"Sep 2, 2026 8:24:01 AM",ConnectionAttempt,77.91.71.12,48440,,TcpV4,,
"Sep 2, 2026 8:23:51 AM",ConnectionAttempt,130.12.180.246,45650,,TcpV4,,
"Sep 2, 2026 8:23:57 AM",ConnectionAttempt,79.124.58.90,59225,,TcpV4,,
"Sep 2, 2026 8:24:13 AM",ConnectionAttempt,85.217.149.65,42161,,TcpV4,,
"Sep 2, 2026 8:24:09 AM",ConnectionAttempt,45.133.173.43,51584,,TcpV4,,
"Sep 2, 2026 8:24:19 AM",DnsConnectionInspected,168.63.129.16,53,,Udp,,
"Sep 2, 2026 8:24:25 AM",ConnectionAttempt,91.196.152.39,3477,,TcpV4,,
"Sep 2, 2026 8:24:15 AM",ConnectionAttempt,139.59.188.208,50449,,TcpV4,,
"Sep 2, 2026 8:24:29 AM",ConnectionAttempt,2.57.17.220,49763,,TcpV4,,
"Sep 2, 2026 8:25:00 AM",ConnectionAttempt,154.16.44.13,24579,,TcpV4,,
"Sep 2, 2026 8:25:20 AM",ConnectionAttempt,85.217.140.27,38880,,TcpV4,,
"Sep 2, 2026 8:25:16 AM",ConnectionAttempt,45.205.1.247,61055,,TcpV4,,
"Sep 2, 2026 8:25:42 AM",ConnectionAttempt,79.124.49.90,59127,,TcpV4,,
"Sep 2, 2026 8:26:02 AM",ConnectionAttempt,45.133.173.47,16807,,TcpV4,,
"Sep 2, 2026 8:35:47 AM",ConnectionAttempt,79.124.59.178,41602,,TcpV4,,
"Sep 2, 2026 8:35:39 AM",NetworkSignatureInspected,223.83.21.51,14006,,,,
"Sep 2, 2026 8:35:43 AM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 8:35:54 AM",NetworkSignatureInspected,223.83.21.51,14872,,,,
"Sep 2, 2026 8:35:47 AM",ConnectionAttempt,66.132.186.118,35805,,TcpV4,,
"Sep 2, 2026 8:35:49 AM",NetworkSignatureInspected,223.83.21.51,13376,,,,
"Sep 2, 2026 8:35:56 AM",NetworkSignatureInspected,223.83.21.51,15176,,,,
"Sep 2, 2026 8:35:54 AM",ConnectionAttempt,91.231.89.203,12459,,TcpV4,,
"Sep 2, 2026 8:35:58 AM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 8:35:58 AM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 8:35:58 AM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 8:35:58 AM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 8:36:06 AM",NetworkSignatureInspected,223.83.21.51,15048,,,,
"Sep 2, 2026 8:36:02 AM",NetworkSignatureInspected,223.83.21.51,14060,,,,
"Sep 2, 2026 8:35:43 AM",NetworkSignatureInspected,223.83.21.51,13428,,,,
"Sep 2, 2026 8:35:45 AM",NetworkSignatureInspected,223.83.21.51,14876,,,,
"Sep 2, 2026 8:36:00 AM",NetworkSignatureInspected,223.83.21.51,14303,,,,
"Sep 2, 2026 8:36:08 AM",ConnectionAttempt,85.217.140.51,33078,,TcpV4,,
"Sep 2, 2026 8:35:58 AM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 8:36:10 AM",NetworkSignatureInspected,223.83.21.51,13488,,,,
"Sep 2, 2026 8:36:16 AM",NetworkSignatureInspected,223.83.21.51,13431,,,,
"Sep 2, 2026 8:36:12 AM",ConnectionAttempt,85.217.149.74,57810,,TcpV4,,
"Sep 2, 2026 8:36:12 AM",NetworkSignatureInspected,223.83.21.51,13891,,,,
"Sep 2, 2026 8:36:18 AM",ConnectionAttempt,205.210.31.21,52954,,TcpV4,,
"Sep 2, 2026 8:36:18 AM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 8:36:22 AM",NetworkSignatureInspected,223.83.21.51,14987,,,,
"Sep 2, 2026 8:36:20 AM",NetworkSignatureInspected,223.83.21.51,13609,,,,
"Sep 2, 2026 8:36:18 AM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 8:36:18 AM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
