TimeGenerated,ActionType,RegistryKey,RegistryValueName,RegistryValueData,InitiatingProcessAccountName,InitiatingProcessFileName
"Sep 2, 2026 1:09:35 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 1:09:35 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba},,,network service,wmiprvse.exe
"Sep 2, 2026 1:09:35 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 1:09:35 PM",RegistryValueSet,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Description,Type,269484033,network service,wmiprvse.exe
"Sep 2, 2026 1:09:35 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Description,,,network service,wmiprvse.exe
"Sep 2, 2026 1:09:35 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements,,,network service,wmiprvse.exe
"Sep 2, 2026 1:09:35 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\24000001,,,network service,wmiprvse.exe
"Sep 2, 2026 1:09:35 PM",RegistryValueSet,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\24000001,Element,{9dea862c-5cdd-4e70-acc1-f32b344d4795},network service,wmiprvse.exe
"Sep 2, 2026 1:09:35 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 1:09:35 PM",RegistryValueSet,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{0c5b8103-93d0-11f1-8f67-806e6f6e6963}\Elements\11000001,Element,,network service,wmiprvse.exe
"Sep 2, 2026 1:09:35 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{0c5b8103-93d0-11f1-8f67-806e6f6e6963}\Elements\11000001,,,network service,wmiprvse.exe
"Sep 2, 2026 1:09:35 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\12000002,,,network service,wmiprvse.exe
"Sep 2, 2026 1:09:35 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 1:09:35 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 1:09:35 PM",RegistryValueSet,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\12000002,Element,\EFI\Microsoft\Boot\bootmgfw.efi,network service,wmiprvse.exe
"Sep 2, 2026 1:09:35 PM",RegistryValueSet,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\11000001,Element,,network service,wmiprvse.exe
"Sep 2, 2026 1:09:35 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\11000001,,,network service,wmiprvse.exe
"Sep 2, 2026 1:09:35 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 1:09:34 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\25000004,,,network service,wmiprvse.exe
"Sep 2, 2026 1:09:34 PM",RegistryValueSet,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\25000004,Element,,network service,wmiprvse.exe
"Sep 2, 2026 1:09:34 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 1:09:34 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 1:09:34 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 1:09:34 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 1:09:34 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba},,,network service,wmiprvse.exe
"Sep 2, 2026 1:09:34 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Description,,,network service,wmiprvse.exe
"Sep 2, 2026 1:09:34 PM",RegistryValueSet,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Description,Type,269484033,network service,wmiprvse.exe
"Sep 2, 2026 1:09:34 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements,,,network service,wmiprvse.exe
"Sep 2, 2026 1:09:34 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\24000001,,,network service,wmiprvse.exe
"Sep 2, 2026 1:09:34 PM",RegistryValueSet,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\24000001,Element,{9dea862c-5cdd-4e70-acc1-f32b344d4795},network service,wmiprvse.exe
"Sep 2, 2026 1:09:34 PM",RegistryValueSet,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{0c5b8103-93d0-11f1-8f67-806e6f6e6963}\Elements\11000001,Element,,network service,wmiprvse.exe
"Sep 2, 2026 1:09:34 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 1:09:34 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\12000002,,,network service,wmiprvse.exe
"Sep 2, 2026 1:09:34 PM",RegistryValueSet,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\12000002,Element,\EFI\Microsoft\Boot\bootmgfw.efi,network service,wmiprvse.exe
"Sep 2, 2026 1:09:34 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{0c5b8103-93d0-11f1-8f67-806e6f6e6963}\Elements\11000001,,,network service,wmiprvse.exe
"Sep 2, 2026 1:09:34 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 1:09:34 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\11000001,,,network service,wmiprvse.exe
"Sep 2, 2026 1:09:34 PM",RegistryValueSet,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\11000001,Element,,network service,wmiprvse.exe
"Sep 2, 2026 1:09:34 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 1:09:34 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 1:08:11 PM",RegistryValueSet,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\CI\WhqlOnlyEvaluation,SystemUptime,1560499380000,system,aggregatorhost.exe
"Sep 2, 2026 1:08:11 PM",RegistryValueSet,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\CI\WhqlOnlyEvaluation,SystemUptimeTimestamp,216247030000,system,aggregatorhost.exe
"Sep 2, 2026 1:07:47 PM",RegistryValueSet,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Services\Tcpip\Parameters,Health,,system,ntoskrnl.exe
"Sep 2, 2026 12:09:24 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 12:09:24 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 12:09:24 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 12:09:24 PM",RegistryValueSet,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Description,Type,269484033,network service,wmiprvse.exe
"Sep 2, 2026 12:09:24 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\24000001,,,network service,wmiprvse.exe
"Sep 2, 2026 12:09:24 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba},,,network service,wmiprvse.exe
"Sep 2, 2026 12:09:24 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Description,,,network service,wmiprvse.exe
"Sep 2, 2026 12:09:24 PM",RegistryValueSet,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\25000004,Element,,network service,wmiprvse.exe
"Sep 2, 2026 12:09:24 PM",RegistryValueSet,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\24000001,Element,{9dea862c-5cdd-4e70-acc1-f32b344d4795},network service,wmiprvse.exe
"Sep 2, 2026 12:09:24 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements,,,network service,wmiprvse.exe
"Sep 2, 2026 12:09:24 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\25000004,,,network service,wmiprvse.exe
"Sep 2, 2026 12:09:24 PM",RegistryValueSet,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{0c5b8103-93d0-11f1-8f67-806e6f6e6963}\Elements\11000001,Element,,network service,wmiprvse.exe
"Sep 2, 2026 12:09:24 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 12:09:24 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{0c5b8103-93d0-11f1-8f67-806e6f6e6963}\Elements\11000001,,,network service,wmiprvse.exe
"Sep 2, 2026 12:09:24 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 12:09:24 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 12:09:24 PM",RegistryValueSet,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\11000001,Element,,network service,wmiprvse.exe
"Sep 2, 2026 12:09:24 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 12:09:24 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\12000002,,,network service,wmiprvse.exe
"Sep 2, 2026 12:09:24 PM",RegistryValueSet,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\12000002,Element,\EFI\Microsoft\Boot\bootmgfw.efi,network service,wmiprvse.exe
"Sep 2, 2026 12:09:24 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\11000001,,,network service,wmiprvse.exe
"Sep 2, 2026 12:09:24 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 12:09:24 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\25000004,,,network service,wmiprvse.exe
"Sep 2, 2026 12:09:24 PM",RegistryValueSet,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\25000004,Element,,network service,wmiprvse.exe
"Sep 2, 2026 12:09:24 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 12:09:24 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 12:09:24 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 12:09:24 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 12:09:24 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 12:09:24 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Description,,,network service,wmiprvse.exe
"Sep 2, 2026 12:09:24 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba},,,network service,wmiprvse.exe
"Sep 2, 2026 12:09:24 PM",RegistryValueSet,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Description,Type,269484033,network service,wmiprvse.exe
"Sep 2, 2026 12:09:24 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements,,,network service,wmiprvse.exe
"Sep 2, 2026 12:09:24 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\24000001,,,network service,wmiprvse.exe
"Sep 2, 2026 12:09:24 PM",RegistryValueSet,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\24000001,Element,{9dea862c-5cdd-4e70-acc1-f32b344d4795},network service,wmiprvse.exe
"Sep 2, 2026 12:09:24 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{0c5b8103-93d0-11f1-8f67-806e6f6e6963}\Elements\11000001,,,network service,wmiprvse.exe
"Sep 2, 2026 12:09:24 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 12:09:24 PM",RegistryValueSet,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{0c5b8103-93d0-11f1-8f67-806e6f6e6963}\Elements\11000001,Element,,network service,wmiprvse.exe
"Sep 2, 2026 12:09:24 PM",RegistryValueSet,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\11000001,Element,,network service,wmiprvse.exe
"Sep 2, 2026 12:09:24 PM",RegistryValueSet,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\12000002,Element,\EFI\Microsoft\Boot\bootmgfw.efi,network service,wmiprvse.exe
"Sep 2, 2026 12:09:24 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 12:09:24 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\12000002,,,network service,wmiprvse.exe
"Sep 2, 2026 12:09:24 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\11000001,,,network service,wmiprvse.exe
"Sep 2, 2026 12:09:24 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 12:09:23 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\25000004,,,network service,wmiprvse.exe
"Sep 2, 2026 12:09:23 PM",RegistryValueSet,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\25000004,Element,,network service,wmiprvse.exe
"Sep 2, 2026 12:09:23 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba},,,network service,wmiprvse.exe
"Sep 2, 2026 12:09:23 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 12:09:23 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 12:09:23 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\24000001,,,network service,wmiprvse.exe
"Sep 2, 2026 12:09:23 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Description,,,network service,wmiprvse.exe
"Sep 2, 2026 12:09:23 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements,,,network service,wmiprvse.exe
"Sep 2, 2026 12:09:23 PM",RegistryValueSet,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Description,Type,269484033,network service,wmiprvse.exe
"Sep 2, 2026 12:09:23 PM",RegistryValueSet,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\24000001,Element,{9dea862c-5cdd-4e70-acc1-f32b344d4795},network service,wmiprvse.exe
"Sep 2, 2026 12:09:23 PM",RegistryValueSet,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{0c5b8103-93d0-11f1-8f67-806e6f6e6963}\Elements\11000001,Element,,network service,wmiprvse.exe
"Sep 2, 2026 12:09:23 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 12:09:23 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 12:09:23 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 12:09:23 PM",RegistryValueSet,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\12000002,Element,\EFI\Microsoft\Boot\bootmgfw.efi,network service,wmiprvse.exe
"Sep 2, 2026 12:09:23 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 12:09:23 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{0c5b8103-93d0-11f1-8f67-806e6f6e6963}\Elements\11000001,,,network service,wmiprvse.exe
"Sep 2, 2026 12:09:23 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\11000001,,,network service,wmiprvse.exe
"Sep 2, 2026 12:09:23 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 12:09:23 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\12000002,,,network service,wmiprvse.exe
"Sep 2, 2026 12:09:23 PM",RegistryValueSet,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\11000001,Element,,network service,wmiprvse.exe
"Sep 2, 2026 12:09:23 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 12:08:11 PM",RegistryValueSet,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\CI\WhqlOnlyEvaluation,SystemUptimeTimestamp,180247030000,system,aggregatorhost.exe
"Sep 2, 2026 12:08:11 PM",RegistryValueSet,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\CI\WhqlOnlyEvaluation,SystemUptime,1524499380000,system,aggregatorhost.exe
"Sep 2, 2026 11:12:49 AM",RegistryKeyDeleted,,,,system,svchost.exe
"Sep 2, 2026 11:12:49 AM",RegistryKeyDeleted,,,,system,svchost.exe
"Sep 2, 2026 11:12:44 AM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Services\VSS\Diag\SwProvider_{b5946137-7b9f-4925-af80-51abd60b20d5},,,system,vssvc.exe
"Sep 2, 2026 11:12:44 AM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\VSS\Diag\SwProvider_{b5946137-7b9f-4925-af80-51abd60b20d5},,,system,vssvc.exe
"Sep 2, 2026 11:12:44 AM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Services\VSS\Diag\Shadow Copy Optimization Writer,,,system,vssvc.exe
"Sep 2, 2026 11:12:44 AM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\VSS\Diag\Shadow Copy Optimization Writer,,,system,vssvc.exe
"Sep 2, 2026 11:12:44 AM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Services\VSS\Diag\ASR Writer,,,system,vssvc.exe
"Sep 2, 2026 11:12:44 AM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\VSS\Diag\ASR Writer,,,system,vssvc.exe
"Sep 2, 2026 11:12:44 AM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Services\VSS\Diag\COM+ REGDB Writer,,,system,vssvc.exe
"Sep 2, 2026 11:12:44 AM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\VSS\Diag\COM+ REGDB Writer,,,system,vssvc.exe
"Sep 2, 2026 11:12:44 AM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\VSS\Diag\Registry Writer,,,system,vssvc.exe
"Sep 2, 2026 11:12:44 AM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Services\VSS\Diag\Registry Writer,,,system,vssvc.exe
"Sep 2, 2026 11:12:44 AM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Services\VSS\Diag\VssapiPublisher,,,system,taskhostw.exe
"Sep 2, 2026 11:12:44 AM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\VSS\Diag\VssapiPublisher,,,system,taskhostw.exe
"Sep 2, 2026 11:09:13 AM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\24000001,,,network service,wmiprvse.exe
"Sep 2, 2026 11:09:13 AM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements,,,network service,wmiprvse.exe
"Sep 2, 2026 11:09:13 AM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\25000004,,,network service,wmiprvse.exe
"Sep 2, 2026 11:09:13 AM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 11:09:13 AM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 11:09:13 AM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 11:09:13 AM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba},,,network service,wmiprvse.exe
"Sep 2, 2026 11:09:13 AM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 11:09:13 AM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Description,,,network service,wmiprvse.exe
"Sep 2, 2026 11:09:13 AM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 11:09:13 AM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 11:09:13 AM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\12000002,,,network service,wmiprvse.exe
"Sep 2, 2026 11:09:13 AM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{0c5b8103-93d0-11f1-8f67-806e6f6e6963}\Elements\11000001,,,network service,wmiprvse.exe
"Sep 2, 2026 11:09:13 AM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 11:09:13 AM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\11000001,,,network service,wmiprvse.exe
"Sep 2, 2026 11:09:13 AM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 11:09:13 AM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\24000001,,,network service,wmiprvse.exe
"Sep 2, 2026 11:09:13 AM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\25000004,,,network service,wmiprvse.exe
"Sep 2, 2026 11:09:13 AM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 11:09:13 AM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 11:09:13 AM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 11:09:13 AM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 11:09:13 AM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 11:09:13 AM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements,,,network service,wmiprvse.exe
"Sep 2, 2026 11:09:13 AM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba},,,network service,wmiprvse.exe
"Sep 2, 2026 11:09:13 AM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Description,,,network service,wmiprvse.exe
"Sep 2, 2026 11:09:13 AM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 11:09:13 AM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{0c5b8103-93d0-11f1-8f67-806e6f6e6963}\Elements\11000001,,,network service,wmiprvse.exe
"Sep 2, 2026 11:09:13 AM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 11:09:13 AM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\12000002,,,network service,wmiprvse.exe
